uniprot_id,name,length,organism,in_alphafold,downloaded
A0A075BZA7,Ribulose bisphosphate carboxylase large chain,184,Murraya paniculata,True,True
A0A075BZA9,Ribulose bisphosphate carboxylase large chain,188,Hicksbeachia pilosa,True,True
A0A075BZB1,Ribulose bisphosphate carboxylase large chain,186,Anoectochilus yatesiae,True,True
A0A075BZB3,Ribulose bisphosphate carboxylase large chain,184,Parapachygone longifolia,True,True
A0A075BZB5,Ribulose bisphosphate carboxylase large chain,184,Pectinopitys ladei,True,True
A0A075BZB8,Ribulose bisphosphate carboxylase large chain,184,Apostasia stylidioides,True,True
A0A075BZC0,Ribulose bisphosphate carboxylase large chain,188,Niemeyera prunifera,True,True
A0A075BZC1,Ribulose bisphosphate carboxylase large chain,184,Omphalea queenslandiae,True,True
A0A075BZC2,Ribulose bisphosphate carboxylase large chain,184,Drypetes sp. Ford 2673,True,True
A0A075BZC6,Ribulose bisphosphate carboxylase large chain,188,Leionema ellipticum,True,True
A0A075BZC8,Ribulose bisphosphate carboxylase large chain,184,Miliusa horsfieldii,True,True
A0A075BZD0,Ribulose bisphosphate carboxylase large chain,184,Aneilema acuminatum,True,True
A0A075BZD1,Ribulose bisphosphate carboxylase large chain,188,Diploglottis smithii,True,True
A0A075BZD3,Ribulose bisphosphate carboxylase large chain,184,Rubiaceae sp. Shute Harbour (D.A.Halford Q811),True,True
A0A075BZD4,Ribulose bisphosphate carboxylase large chain,188,Synoum glandulosum subsp. paniculosum,True,True
A0A075BZD6,Ribulose bisphosphate carboxylase large chain,188,Gevuina bleasdalei,True,True
A0A075BZD7,Ribulose bisphosphate carboxylase large chain,188,Aidia racemosa,True,True
A0A075BZD9,Ribulose bisphosphate carboxylase large chain,184,Melastoma affine,True,True
A0A075BZE0,Ribulose bisphosphate carboxylase large chain,184,Elaeocarpus bancroftii,True,True
A0A075BZE1,Ribulose bisphosphate carboxylase large chain,187,Geijera salicifolia,True,True
A0A075BZE3,Ribulose bisphosphate carboxylase large chain,188,Terminalia sericocarpa,True,True
A0A075BZE6,Ribulose bisphosphate carboxylase large chain,187,Costus potierae,True,True
A0A075BZE7,Ribulose bisphosphate carboxylase large chain,188,Lophostemon suaveolens,True,True
A0A075BZE8,Ribulose bisphosphate carboxylase large chain,184,Syzygium claviflorum,True,True
A0A075BZF0,Ribulose bisphosphate carboxylase large chain,184,Orthosiphon aristatus,True,True
A0A075BZF1,Ribulose bisphosphate carboxylase large chain,184,Podocarpus grayae,True,True
A0A075BZF4,Ribulose bisphosphate carboxylase large chain,188,Scolopia braunii,True,True
A0A075BZF6,Ribulose bisphosphate carboxylase large chain,184,Cinnamomum laubatii,True,True
A0A075BZF9,Ribulose bisphosphate carboxylase large chain,184,Austrobaileya scandens,True,True
A0A075BZG0,Ribulose bisphosphate carboxylase large chain,187,Hugonia jenkinsii,False,False
A0A075BZG2,Ribulose bisphosphate carboxylase large chain,188,Capparis arborea,True,True
A0A075BZG5,Ribulose bisphosphate carboxylase large chain,184,Lophatherum gracile,True,True
A0A075BZG7,Ribulose bisphosphate carboxylase large chain,188,Korthalsella grayi,True,True
A0A075BZH0,Ribulose bisphosphate carboxylase large chain,184,Geophila repens,True,True
A0A075BZH2,Ribulose bisphosphate carboxylase large chain,184,Garnotia stricta,True,True
A0A075BZH4,Ribulose bisphosphate carboxylase large chain,188,Aristolochia thozetii,True,True
A0A075BZH7,Ribulose bisphosphate carboxylase large chain,174,Pothos longipes,True,True
A0A075BZH8,Ribulose bisphosphate carboxylase large chain,188,Heptapleurum bractescens,True,True
A0A075BZI1,Ribulose bisphosphate carboxylase large chain,184,Rhysotoechia florulenta,True,True
A0A075BZI4,Ribulose bisphosphate carboxylase large chain,186,Guioa acutifolia,True,True
A0A075BZI6,Ribulose bisphosphate carboxylase large chain,184,Hypolytrum nemorum,True,True
A0A075BZI9,Ribulose bisphosphate carboxylase large chain,184,Buckinghamia celsissima,True,True
A0A075BZJ2,Ribulose bisphosphate carboxylase large chain,184,Jasminum simplicifolium,True,True
A0A075BZJ4,Ribulose bisphosphate carboxylase large chain,188,Galbulimima baccata,True,True
A0A075BZJ7,Ribulose bisphosphate carboxylase large chain,188,Pseudoweinmannia lachnocarpa,True,True
A0A075BZK2,Ribulose bisphosphate carboxylase large chain,184,Celastrus subspicatus,True,True
A0A075BZK6,Ribulose bisphosphate carboxylase large chain,184,Bosistoa medicinalis,True,True
A0A075BZL3,Ribulose bisphosphate carboxylase large chain,188,Alangium villosum subsp. polyosmoides,True,True
A0A075BZL6,Ribulose bisphosphate carboxylase large chain,184,Heterostemma acuminatum,True,True
A0A075BZL9,Ribulose bisphosphate carboxylase large chain,184,Tecomanthe sp. Zich 637,True,True
A0A075BZM3,Ribulose bisphosphate carboxylase large chain,184,Citrus garrawayi,True,True
A0A075BZM7,Ribulose bisphosphate carboxylase large chain,188,Abrophyllum ornans,True,True
A0A075BZN0,Ribulose bisphosphate carboxylase large chain,184,Dendrobium taylorii,True,True
A0A075BZN4,Ribulose bisphosphate carboxylase large chain,187,Kopsia arborea,True,True
A0A075BZN6,Ribulose bisphosphate carboxylase large chain,188,Alphitonia excelsa,True,True
A0A075BZN7,Ribulose bisphosphate carboxylase large chain,184,Samadera baileyana,True,True
A0A075BZN8,Ribulose bisphosphate carboxylase large chain,188,Cleidion javanicum,True,True
A0A075BZN9,Ribulose bisphosphate carboxylase large chain,188,Placospermum coriaceum,True,True
A0A075BZP0,Ribulose bisphosphate carboxylase large chain,184,Elaeagnus triflora,True,True
A0A075BZP1,Ribulose bisphosphate carboxylase large chain,184,Xanthophyllum octandrum,True,True
A0A075BZP2,Ribulose bisphosphate carboxylase large chain,188,Noahdendron nicholasii,True,True
A0A075BZP3,Ribulose bisphosphate carboxylase large chain,184,Microlaena stipoides,True,True
A0A075BZP4,Ribulose bisphosphate carboxylase large chain,184,Macaranga inamoena,True,True
A0A075BZP5,Ribulose bisphosphate carboxylase large chain,184,Centotheca lappacea,True,True
A0A075BZP6,Ribulose bisphosphate carboxylase large chain,184,Achyranthes aspera,True,True
A0A075BZP7,Ribulose bisphosphate carboxylase large chain,184,Goniothalamus australis,True,True
A0A075BZP8,Ribulose bisphosphate carboxylase large chain,188,Piper umbellatum,True,True
A0A075BZP9,Ribulose bisphosphate carboxylase large chain,188,Schistocarpaea johnsonii,True,True
A0A075BZQ0,Ribulose bisphosphate carboxylase large chain,184,Croton insularis,True,True
A0A075BZQ1,Ribulose bisphosphate carboxylase large chain,188,Olea paniculata,True,True
A0A075BZQ2,Ribulose bisphosphate carboxylase large chain,188,Catalepidia heyana,True,True
A0A075BZQ3,Ribulose bisphosphate carboxylase large chain,183,Paramapania parvibractea,True,True
A0A075BZQ4,Ribulose bisphosphate carboxylase large chain,187,Sageretia hamosa,True,True
A0A075BZQ5,Ribulose bisphosphate carboxylase large chain,174,Adenia heterophylla,True,True
A0A075BZQ6,Ribulose bisphosphate carboxylase large chain,184,Micromelum minutum,True,True
A0A075BZQ7,Ribulose bisphosphate carboxylase large chain,184,Wendlandia inclusa,False,False
A0A075BZQ8,Ribulose bisphosphate carboxylase large chain,184,Bobea myrtoides,True,True
A0A075BZQ9,Ribulose bisphosphate carboxylase large chain,188,Pleiogynium timoriense,False,False
A0A075BZR0,Ribulose bisphosphate carboxylase large chain,184,Barringtonia calyptrata,True,True
A0A075BZR1,Ribulose bisphosphate carboxylase large chain,184,Corynocarpus cribbianus,True,True
A0A075BZR2,Ribulose bisphosphate carboxylase large chain,184,Dillenia alata,True,True
A0A075BZR3,Ribulose bisphosphate carboxylase large chain,184,Zehneria mucronata,False,False
A0A075BZR4,Ribulose bisphosphate carboxylase large chain,184,Alyxia spicata,True,True
A0A075BZR5,Ribulose bisphosphate carboxylase large chain,184,Sarcopteryx reticulata,True,True
A0A075BZR6,Ribulose bisphosphate carboxylase large chain,187,Trochocarpa bellendenkerensis,True,True
A0A075BZR7,Ribulose bisphosphate carboxylase large chain,184,Pouzolzia zeylanica,True,True
A0A075BZR8,Ribulose bisphosphate carboxylase large chain,184,Desmodium tortuosum,True,True
A0A075BZR9,Ribulose bisphosphate carboxylase large chain,187,Erythrophleum chlorostachys,True,True
A0A075BZS0,Ribulose bisphosphate carboxylase large chain,184,Ripogonum album,True,True
A0A075BZS1,Ribulose bisphosphate carboxylase large chain,188,Gynochthodes oresbia,True,True
A0A075BZS2,Ribulose bisphosphate carboxylase large chain,184,Fagraea cambagei,True,True
A0A075BZS3,Ribulose bisphosphate carboxylase large chain,186,Strychnos minor,True,True
A0A075BZS4,Ribulose bisphosphate carboxylase large chain,184,Loeseneriella barbata,True,True
A0A075BZS5,Ribulose bisphosphate carboxylase large chain,184,Meistera dallachyi,True,True
A0A075BZS6,Ribulose bisphosphate carboxylase large chain,184,Mischarytera lautereriana,True,True
A0A075BZS7,Ribulose bisphosphate carboxylase large chain,184,Brombya platynema,True,True
A0A075BZS8,Ribulose bisphosphate carboxylase large chain,187,Linospadix sp. Harrington JA12,True,True
A0A075BZS9,Ribulose bisphosphate carboxylase large chain,188,Storckiella australiensis,True,True
A0A075BZT0,Ribulose bisphosphate carboxylase large chain,184,Gillbeea adenopetala,True,True
A0A075BZT1,Ribulose bisphosphate carboxylase large chain,184,Mitrephora diversifolia,True,True
A0A075BZT2,Ribulose bisphosphate carboxylase large chain,187,Momordica cochinchinensis,True,True
A0A075BZT3,Ribulose bisphosphate carboxylase large chain,184,Antiaris toxicaria,True,True
A0A075BZT4,Ribulose bisphosphate carboxylase large chain,188,Cyclophyllum multiflorum,False,False
A0A075BZT5,Ribulose bisphosphate carboxylase large chain,174,Pseuderanthemum variabile,True,True
A0A075BZT6,Ribulose bisphosphate carboxylase large chain,184,Kleinhovia hospita,True,True
A0A075BZT7,Ribulose bisphosphate carboxylase large chain,187,Archirhodomyrtus beckleri,True,True
A0A075BZT8,Ribulose bisphosphate carboxylase large chain,150,Schizomeria whitei,True,True
A0A075BZT9,Ribulose bisphosphate carboxylase large chain,174,Glycosmis trifoliata,True,True
A0A075BZU0,Ribulose bisphosphate carboxylase large chain,184,Viscum articulatum,True,True
A0A075BZU1,Ribulose bisphosphate carboxylase large chain,186,Rhodomyrtus macrocarpa,True,True
A0A075BZU2,Ribulose bisphosphate carboxylase large chain,184,Entada phaseoloides,True,True
A0A075BZU3,Ribulose bisphosphate carboxylase large chain,188,Thaleropia queenslandica,True,True
A0A075BZU4,Ribulose bisphosphate carboxylase large chain,184,Schelhammera multiflora,True,True
A0A075BZU5,Ribulose bisphosphate carboxylase large chain,188,Cleistanthus hylandii,True,True
A0A075BZU6,Ribulose bisphosphate carboxylase large chain,184,Rourea brachyandra,True,True
A0A075BZU7,Ribulose bisphosphate carboxylase large chain,184,Ryparosa kurrangii,True,True
A0A075BZU8,Ribulose bisphosphate carboxylase large chain,187,Molineria capitulata,True,True
A0A075BZU9,Ribulose bisphosphate carboxylase large chain,184,Neonauclea glabra,True,True
A0A075BZV0,Ribulose bisphosphate carboxylase large chain,184,Deeringia amaranthoides,True,True
A0A075BZV1,Ribulose bisphosphate carboxylase large chain,188,Pipturus argenteus,True,True
A0A075BZV2,Ribulose bisphosphate carboxylase large chain,184,Endospermum myrmecophilum,True,True
A0A075BZV3,Ribulose bisphosphate carboxylase large chain,184,Exocarpos latifolius,True,True
A0A075BZV4,Ribulose bisphosphate carboxylase large chain,188,Wilkiea rigidifolia,False,False
A0A075BZV5,Ribulose bisphosphate carboxylase large chain,184,Canarium australasicum,True,True
A0A075BZV6,Ribulose bisphosphate carboxylase large chain,188,Stockwellia quadrifida,True,True
A0A075BZV7,Ribulose bisphosphate carboxylase large chain,184,Carissa ovata,True,True
A0A075BZV8,Ribulose bisphosphate carboxylase large chain,188,Pleogyne australis,False,False
A0A075BZV9,Ribulose bisphosphate carboxylase large chain,187,Trichospermum pleiostigma,True,True
A0A075BZW0,Ribulose bisphosphate carboxylase large chain,184,Tinospora smilacina,True,True
A0A075BZW1,Ribulose bisphosphate carboxylase large chain,188,Allophylus cobbe,True,True
A0A075BZW2,Ribulose bisphosphate carboxylase large chain,188,Agathis robusta,True,True
A0A075BZW3,Ribulose bisphosphate carboxylase large chain,188,Abelmoschus moschatus subsp. tuberosus,True,True
A0A075BZW4,Ribulose bisphosphate carboxylase large chain,188,Psychotria dallachiana,True,True
A0A075BZW5,Ribulose bisphosphate carboxylase large chain,188,Sterculia quadrifida,False,False
A0A075BZW6,Ribulose bisphosphate carboxylase large chain,188,Nauclea orientalis,True,True
A0A075BZW7,Ribulose bisphosphate carboxylase large chain,184,Polyscias australiana,True,True
A0A075BZW8,Ribulose bisphosphate carboxylase large chain,188,Commelina ensifolia,True,True
A0A075BZW9,Ribulose bisphosphate carboxylase large chain,187,Tristaniopsis exiliflora,True,True
A0A075BZX0,Ribulose bisphosphate carboxylase large chain,188,Saurauia andreana,False,False
A0A075BZX1,Ribulose bisphosphate carboxylase large chain,187,Podochilus australiensis,True,True
A0A075BZX2,Ribulose bisphosphate carboxylase large chain,188,Wetria australiensis,True,True
A0A075BZX3,Ribulose bisphosphate carboxylase large chain,184,Melicope vitiflora,True,True
A0A075BZX4,Ribulose bisphosphate carboxylase large chain,188,Pleioluma macrocarpa,True,True
A0A075BZX5,Ribulose bisphosphate carboxylase large chain,188,Ormosia ormondii,True,True
A0A075BZX7,Ribulose bisphosphate carboxylase large chain,184,Haplostichanthus submontanus subsp. sessiliflorus,True,True
A0A075BZX8,Ribulose bisphosphate carboxylase large chain,184,Albizia sp. KS 1810,True,True
A0A075BZX9,Ribulose bisphosphate carboxylase large chain,184,Tetracera daemeliana,True,True
A0A075BZY0,Ribulose bisphosphate carboxylase large chain,184,Coleus amicorum,True,True
A0A075BZY1,Ribulose bisphosphate carboxylase large chain,188,Rhus taitensis,True,True
A0A075BZY2,Ribulose bisphosphate carboxylase large chain,188,Arenga australasica,True,True
A0A075BZY3,Ribulose bisphosphate carboxylase large chain,184,Rhynchospora corymbosa,True,True
A0A075BZY4,Ribulose bisphosphate carboxylase large chain,184,Aleurites moluccanus,True,True
A0A075BZY5,Ribulose bisphosphate carboxylase large chain,188,Hedycarya loxocarya,True,True
A0A075BZY6,Ribulose bisphosphate carboxylase large chain,184,Peperomia hunteriana,True,True
A0A075BZY7,Ribulose bisphosphate carboxylase large chain,184,Argyrodendron peralatum,True,True
A0A075BZY8,Ribulose bisphosphate carboxylase large chain,184,Alloxylon wickhamii,True,True
A0A075BZY9,Ribulose bisphosphate carboxylase large chain,184,Medicosma fareana,True,True
A0A075BZZ0,Ribulose bisphosphate carboxylase large chain,188,Melia azedarach,True,True
A0A075BZZ1,Ribulose bisphosphate carboxylase large chain,182,Commersonia bartramia,True,True
A0A075BZZ2,Ribulose bisphosphate carboxylase large chain,174,Pandanus gemmifer,True,True
A0A075BZZ3,Ribulose bisphosphate carboxylase large chain,184,Lethedon setosa,True,True
A0A075BZZ4,Ribulose bisphosphate carboxylase large chain,188,Trema orientale,True,True
A0A075BZZ5,Ribulose bisphosphate carboxylase large chain,188,Grewia papuana,True,True
A0A075BZZ6,Ribulose bisphosphate carboxylase large chain,188,Atalaya sericopetala,True,True
A0A075BZZ7,Ribulose bisphosphate carboxylase large chain,187,Eugenia sp. Costion 2757,True,True
A0A075BZZ8,Ribulose bisphosphate carboxylase large chain,187,Graptophyllum excelsum,True,True
A0A075C000,Ribulose bisphosphate carboxylase large chain,184,Dracaena angustifolia,True,True
A0A075C001,Ribulose bisphosphate carboxylase large chain,188,Austrocallerya pilipes,True,True
A0A075C002,Ribulose bisphosphate carboxylase large chain,184,Tacca leontopetaloides,True,True
A0A075C003,Ribulose bisphosphate carboxylase large chain,184,Trichosanthes pentaphylla,True,True
A0A075C004,Ribulose bisphosphate carboxylase large chain,188,Cyperus gracilis,True,True
A0A075C005,Ribulose bisphosphate carboxylase large chain,184,Hypoestes floribunda,True,True
A0A075C006,Ribulose bisphosphate carboxylase large chain,184,Nymphanthus lamprophyllus,True,True
A0A075C007,Ribulose bisphosphate carboxylase large chain,184,Leptospermum wooroonooran,True,True
A0A075C008,Ribulose bisphosphate carboxylase large chain,188,Ixora oreogena,True,True
A0A075C009,Ribulose bisphosphate carboxylase large chain,184,Ruellia sp. Ford 3647,True,True
A0A075C010,Ribulose bisphosphate carboxylase large chain,188,Ilex sp. Costion 1699,True,True
A0A075C011,Ribulose bisphosphate carboxylase large chain,184,Endiandra cowleyana,True,True
A0A075C012,Ribulose bisphosphate carboxylase large chain,187,Lomandra sp. Harrington LB09,True,True
A0A075C013,Ribulose bisphosphate carboxylase large chain,188,Corymbia torelliana,True,True
A0A075C9N0,Ribulose bisphosphate carboxylase large chain,405,Botryocladia wrightii,True,True
A0A075C9N4,Ribulose bisphosphate carboxylase large chain,404,Lomentaria hakodatensis,True,True
A0A075C9U9,Ribulose bisphosphate carboxylase large chain,308,Ceratolejeunea grandiloba,True,True
A0A075C9W8,Ribulose bisphosphate carboxylase large chain,416,Neosiphonia sp. 1 MSK-2013,True,True
